POD,CPU,MEMORY,TIME
front-end-55b89655c7-r7j55,176m,97Mi,1702582732.4186695
front-end-55b89655c7-r7j55,143m,98Mi,1702582753.9312801
front-end-55b89655c7-r7j55,190m,97Mi,1702582775.3877227
front-end-55b89655c7-r7j55,128m,98Mi,1702582796.8340003
front-end-55b89655c7-r7j55,195m,98Mi,1702582818.2647696
front-end-55b89655c7-r7j55,145m,99Mi,1702582839.6774354
front-end-55b89655c7-r7j55,146m,96Mi,1702582861.1607013
front-end-55b89655c7-r7j55,126m,96Mi,1702582882.584183
front-end-55b89655c7-r7j55,143m,97Mi,1702582904.026321
front-end-55b89655c7-r7j55,140m,98Mi,1702582925.4659264
front-end-55b89655c7-r7j55,150m,96Mi,1702582946.8839407
front-end-55b89655c7-r7j55,116m,99Mi,1702582968.397932
front-end-55b89655c7-r7j55,167m,99Mi,1702582989.8047001
front-end-55b89655c7-r7j55,148m,99Mi,1702583011.2192159
front-end-55b89655c7-r7j55,142m,100Mi,1702583032.6244118
front-end-55b89655c7-r7j55,123m,96Mi,1702583054.0823374
front-end-55b89655c7-r7j55,137m,98Mi,1702583075.601847
front-end-55b89655c7-r7j55,158m,97Mi,1702583097.0227537
front-end-55b89655c7-r7j55,134m,100Mi,1702583118.404673
front-end-55b89655c7-r7j55,132m,98Mi,1702583139.7800517
front-end-55b89655c7-r7j55,139m,97Mi,1702583161.1346447
front-end-55b89655c7-r7j55,144m,99Mi,1702583182.566262
front-end-55b89655c7-r7j55,164m,98Mi,1702583203.9075031
front-end-55b89655c7-r7j55,114m,97Mi,1702583225.2376037
front-end-55b89655c7-r7j55,159m,99Mi,1702583246.630635
front-end-55b89655c7-r7j55,151m,98Mi,1702583268.0043707
front-end-55b89655c7-r7j55,142m,100Mi,1702583289.4076314
front-end-55b89655c7-r7j55,132m,96Mi,1702583310.7744522
front-end-55b89655c7-r7j55,127m,98Mi,1702583332.1264098
front-end-55b89655c7-r7j55,145m,96Mi,1702583353.4866066
front-end-55b89655c7-r7j55,122m,96Mi,1702583374.8469548
front-end-55b89655c7-r7j55,135m,98Mi,1702583396.3342252
front-end-55b89655c7-r7j55,151m,98Mi,1702583417.6908636
front-end-55b89655c7-r7j55,112m,98Mi,1702583439.089136
front-end-55b89655c7-r7j55,125m,96Mi,1702583460.5326486
front-end-55b89655c7-r7j55,125m,96Mi,1702583481.9517128
front-end-55b89655c7-r7j55,138m,98Mi,1702583503.4335725
front-end-55b89655c7-r7j55,133m,97Mi,1702583524.844345
front-end-55b89655c7-r7j55,139m,95Mi,1702583546.334425
front-end-55b89655c7-r7j55,149m,95Mi,1702583567.7665415
front-end-55b89655c7-r7j55,120m,96Mi,1702583589.1611483
front-end-55b89655c7-r7j55,137m,98Mi,1702583610.6364174
front-end-55b89655c7-r7j55,130m,95Mi,1702583632.0416615
front-end-55b89655c7-r7j55,129m,97Mi,1702583653.4391448
front-end-55b89655c7-r7j55,156m,96Mi,1702583674.859691
front-end-55b89655c7-r7j55,134m,98Mi,1702583696.2695892
front-end-55b89655c7-r7j55,138m,98Mi,1702583717.7636871
front-end-55b89655c7-r7j55,138m,98Mi,1702583739.1472354
front-end-55b89655c7-r7j55,131m,96Mi,1702583760.5462039
front-end-55b89655c7-r7j55,154m,97Mi,1702583781.987542
front-end-55b89655c7-r7j55,121m,99Mi,1702583803.402627
front-end-55b89655c7-r7j55,124m,96Mi,1702583824.9032302
front-end-55b89655c7-r7j55,159m,97Mi,1702583846.3221421
front-end-55b89655c7-r7j55,140m,95Mi,1702583867.7189949
